0,1,2,3,4
Fecha,Día,Min,Máx,Precio
20/08,Viernes,2809,3231,3020
23/08,Lunes,2688,3092,2890
24/08,Martes,2555,2939,2747
25/08,Miércoles,2589,2979,2784
26/08,Jueves,2544,2928,2736
27/08,Viernes,2775,3193,2984
30/08,Lunes,2673,3075,2874
31/08,Martes,2692,3098,2895
1/09,Miércoles,2672,3074,2873
2/09,Jueves,2807,3229,3018
3/09,Viernes,2676,3078,2877
6/09,Lunes,2925,3365,3145
7/09,Martes,2991,3441,3216
8/09,Miércoles,3105,3573,3339
9/09,Jueves,3374,3882,3628
10/09,Viernes,3244,3732,3488
13/09,Lunes,3311,3809,3560
14/09,Martes,3347,3851,3599
15/09,Miércoles,3438,3956,3697
16/09,Jueves,3551,4085,3818
17/09,Viernes,3677,4231,3954
20/09,Lunes,3676,4230,3953
21/09,Martes,3794,4366,4080
22/09,Miércoles,3857,4437,4147
